wkt,Latitudes,Longitudes
"POLYGON ((-118.13594576462623 33.88828176653878, -118.22577729303822 33.88828176653878, -118.13594576462623 33.81380121689179, -118.22577729303822 33.81380121689179, -118.13594576462623 33.88828176653878))",-118.1808615288322,33.851041491715286
"POLYGON ((-118.13594576462623 33.92552204136228, -118.22577729303822 33.92552204136228, -118.13594576462623 33.851041491715286, -118.22577729303822 33.851041491715286, -118.13594576462623 33.92552204136228))",-118.1808615288322,33.88828176653878
"POLYGON ((-118.13594576462623 33.962762316185774, -118.22577729303822 33.962762316185774, -118.13594576462623 33.88828176653878, -118.22577729303822 33.88828176653878, -118.13594576462623 33.962762316185774))",-118.1808615288322,33.92552204136228
"POLYGON ((-118.13594576462623 34.00000259100927, -118.22577729303822 34.00000259100927, -118.13594576462623 33.92552204136228, -118.22577729303822 33.92552204136228, -118.13594576462623 34.00000259100927))",-118.1808615288322,33.962762316185774
"POLYGON ((-118.13594576462623 34.037242865832766, -118.22577729303822 34.037242865832766, -118.13594576462623 33.962762316185774, -118.22577729303822 33.962762316185774, -118.13594576462623 34.037242865832766))",-118.1808615288322,34.00000259100927
"POLYGON ((-118.13594576462623 34.07448314065626, -118.22577729303822 34.07448314065626, -118.13594576462623 34.00000259100927, -118.22577729303822 34.00000259100927, -118.13594576462623 34.07448314065626))",-118.1808615288322,34.037242865832766
"POLYGON ((-118.13594576462623 34.11172341547976, -118.22577729303822 34.11172341547976, -118.13594576462623 34.037242865832766, -118.22577729303822 34.037242865832766, -118.13594576462623 34.11172341547976))",-118.1808615288322,34.07448314065626
"POLYGON ((-118.13594576462623 34.148963690303255, -118.22577729303822 34.148963690303255, -118.13594576462623 34.07448314065626, -118.22577729303822 34.07448314065626, -118.13594576462623 34.148963690303255))",-118.1808615288322,34.11172341547975
"POLYGON ((-118.13594576462623 34.18620396512675, -118.22577729303822 34.18620396512675, -118.13594576462623 34.11172341547976, -118.22577729303822 34.11172341547976, -118.13594576462623 34.18620396512675))",-118.1808615288322,34.14896369030325
"POLYGON ((-118.13594576462623 34.22344423995025, -118.22577729303822 34.22344423995025, -118.13594576462623 34.148963690303255, -118.22577729303822 34.148963690303255, -118.13594576462623 34.22344423995025))",-118.1808615288322,34.18620396512675
"POLYGON ((-118.09103000042023 33.7020803924213, -118.18086152883222 33.7020803924213, -118.09103000042023 33.62759984277431, -118.18086152883222 33.62759984277431, -118.09103000042023 33.7020803924213))",-118.13594576462621,33.664840117597805
"POLYGON ((-118.09103000042023 33.7393206672448, -118.18086152883222 33.7393206672448, -118.09103000042023 33.664840117597805, -118.18086152883222 33.664840117597805, -118.09103000042023 33.7393206672448))",-118.13594576462621,33.702080392421294
"POLYGON ((-118.09103000042023 33.77656094206829, -118.18086152883222 33.77656094206829, -118.09103000042023 33.7020803924213, -118.18086152883222 33.7020803924213, -118.09103000042023 33.77656094206829))",-118.13594576462621,33.7393206672448
"POLYGON ((-118.09103000042023 33.81380121689179, -118.18086152883222 33.81380121689179, -118.09103000042023 33.7393206672448, -118.18086152883222 33.7393206672448, -118.09103000042023 33.81380121689179))",-118.13594576462621,33.77656094206829
"POLYGON ((-118.09103000042023 33.851041491715286, -118.18086152883222 33.851041491715286, -118.09103000042023 33.77656094206829, -118.18086152883222 33.77656094206829, -118.09103000042023 33.851041491715286))",-118.13594576462621,33.81380121689179
"POLYGON ((-118.09103000042023 33.88828176653878, -118.18086152883222 33.88828176653878, -118.09103000042023 33.81380121689179, -118.18086152883222 33.81380121689179, -118.09103000042023 33.88828176653878))",-118.13594576462621,33.851041491715286
"POLYGON ((-118.09103000042023 33.92552204136228, -118.18086152883222 33.92552204136228, -118.09103000042023 33.851041491715286, -118.18086152883222 33.851041491715286, -118.09103000042023 33.92552204136228))",-118.13594576462621,33.88828176653878
"POLYGON ((-118.09103000042023 33.962762316185774, -118.18086152883222 33.962762316185774, -118.09103000042023 33.88828176653878, -118.18086152883222 33.88828176653878, -118.09103000042023 33.962762316185774))",-118.13594576462621,33.92552204136228
"POLYGON ((-118.09103000042023 34.00000259100927, -118.18086152883222 34.00000259100927, -118.09103000042023 33.92552204136228, -118.18086152883222 33.92552204136228, -118.09103000042023 34.00000259100927))",-118.13594576462621,33.962762316185774
"POLYGON ((-118.09103000042023 34.037242865832766, -118.18086152883222 34.037242865832766, -118.09103000042023 33.962762316185774, -118.18086152883222 33.962762316185774, -118.09103000042023 34.037242865832766))",-118.13594576462621,34.00000259100927
"POLYGON ((-118.09103000042023 34.07448314065626, -118.18086152883222 34.07448314065626, -118.09103000042023 34.00000259100927, -118.18086152883222 34.00000259100927, -118.09103000042023 34.07448314065626))",-118.13594576462621,34.037242865832766
"POLYGON ((-118.09103000042023 34.11172341547976, -118.18086152883222 34.11172341547976, -118.09103000042023 34.037242865832766, -118.18086152883222 34.037242865832766, -118.09103000042023 34.11172341547976))",-118.13594576462621,34.07448314065626
"POLYGON ((-118.09103000042023 34.148963690303255, -118.18086152883222 34.148963690303255, -118.09103000042023 34.07448314065626, -118.18086152883222 34.07448314065626, -118.09103000042023 34.148963690303255))",-118.13594576462621,34.11172341547975
"POLYGON ((-118.09103000042023 34.18620396512675, -118.18086152883222 34.18620396512675, -118.09103000042023 34.11172341547976, -118.18086152883222 34.11172341547976, -118.09103000042023 34.18620396512675))",-118.13594576462621,34.14896369030325
"POLYGON ((-118.09103000042023 34.22344423995025, -118.18086152883222 34.22344423995025, -118.09103000042023 34.148963690303255, -118.18086152883222 34.148963690303255, -118.09103000042023 34.22344423995025))",-118.13594576462621,34.18620396512675
"POLYGON ((-118.04611423621424 33.7020803924213, -118.13594576462623 33.7020803924213, -118.04611423621424 33.62759984277431, -118.13594576462623 33.62759984277431, -118.04611423621424 33.7020803924213))",-118.09103000042022,33.664840117597805
"POLYGON ((-118.04611423621424 33.7393206672448, -118.13594576462623 33.7393206672448, -118.04611423621424 33.664840117597805, -118.13594576462623 33.664840117597805, -118.04611423621424 33.7393206672448))",-118.09103000042022,33.702080392421294
"POLYGON ((-118.04611423621424 33.77656094206829, -118.13594576462623 33.77656094206829, -118.04611423621424 33.7020803924213, -118.13594576462623 33.7020803924213, -118.04611423621424 33.77656094206829))",-118.09103000042022,33.7393206672448
"POLYGON ((-118.04611423621424 33.81380121689179, -118.13594576462623 33.81380121689179, -118.04611423621424 33.7393206672448, -118.13594576462623 33.7393206672448, -118.04611423621424 33.81380121689179))",-118.09103000042022,33.77656094206829
"POLYGON ((-118.04611423621424 33.851041491715286, -118.13594576462623 33.851041491715286, -118.04611423621424 33.77656094206829, -118.13594576462623 33.77656094206829, -118.04611423621424 33.851041491715286))",-118.09103000042022,33.81380121689179
"POLYGON ((-118.04611423621424 33.88828176653878, -118.13594576462623 33.88828176653878, -118.04611423621424 33.81380121689179, -118.13594576462623 33.81380121689179, -118.04611423621424 33.88828176653878))",-118.09103000042022,33.851041491715286
"POLYGON ((-118.04611423621424 33.92552204136228, -118.13594576462623 33.92552204136228, -118.04611423621424 33.851041491715286, -118.13594576462623 33.851041491715286, -118.04611423621424 33.92552204136228))",-118.09103000042022,33.88828176653878
"POLYGON ((-118.04611423621424 33.962762316185774, -118.13594576462623 33.962762316185774, -118.04611423621424 33.88828176653878, -118.13594576462623 33.88828176653878, -118.04611423621424 33.962762316185774))",-118.09103000042022,33.92552204136228
"POLYGON ((-118.04611423621424 34.00000259100927, -118.13594576462623 34.00000259100927, -118.04611423621424 33.92552204136228, -118.13594576462623 33.92552204136228, -118.04611423621424 34.00000259100927))",-118.09103000042022,33.962762316185774
"POLYGON ((-118.04611423621424 34.037242865832766, -118.13594576462623 34.037242865832766, -118.04611423621424 33.962762316185774, -118.13594576462623 33.962762316185774, -118.04611423621424 34.037242865832766))",-118.09103000042022,34.00000259100927
"POLYGON ((-118.04611423621424 34.07448314065626, -118.13594576462623 34.07448314065626, -118.04611423621424 34.00000259100927, -118.13594576462623 34.00000259100927, -118.04611423621424 34.07448314065626))",-118.09103000042022,34.037242865832766
"POLYGON ((-118.04611423621424 34.11172341547976, -118.13594576462623 34.11172341547976, -118.04611423621424 34.037242865832766, -118.13594576462623 34.037242865832766, -118.04611423621424 34.11172341547976))",-118.09103000042022,34.07448314065626
"POLYGON ((-118.04611423621424 34.148963690303255, -118.13594576462623 34.148963690303255, -118.04611423621424 34.07448314065626, -118.13594576462623 34.07448314065626, -118.04611423621424 34.148963690303255))",-118.09103000042022,34.11172341547975
"POLYGON ((-118.04611423621424 34.18620396512675, -118.13594576462623 34.18620396512675, -118.04611423621424 34.11172341547976, -118.13594576462623 34.11172341547976, -118.04611423621424 34.18620396512675))",-118.09103000042022,34.14896369030325
"POLYGON ((-118.04611423621424 34.22344423995025, -118.13594576462623 34.22344423995025, -118.04611423621424 34.148963690303255, -118.13594576462623 34.148963690303255, -118.04611423621424 34.22344423995025))",-118.09103000042022,34.18620396512675
"POLYGON ((-118.00119847200824 33.7020803924213, -118.09103000042023 33.7020803924213, -118.00119847200824 33.62759984277431, -118.09103000042023 33.62759984277431, -118.00119847200824 33.7020803924213))",-118.04611423621424,33.664840117597805
"POLYGON ((-118.00119847200824 33.7393206672448, -118.09103000042023 33.7393206672448, -118.00119847200824 33.664840117597805, -118.09103000042023 33.664840117597805, -118.00119847200824 33.7393206672448))",-118.04611423621424,33.702080392421294
"POLYGON ((-118.00119847200824 33.77656094206829, -118.09103000042023 33.77656094206829, -118.00119847200824 33.7020803924213, -118.09103000042023 33.7020803924213, -118.00119847200824 33.77656094206829))",-118.04611423621424,33.7393206672448
"POLYGON ((-118.00119847200824 33.81380121689179, -118.09103000042023 33.81380121689179, -118.00119847200824 33.7393206672448, -118.09103000042023 33.7393206672448, -118.00119847200824 33.81380121689179))",-118.04611423621424,33.77656094206829
"POLYGON ((-118.00119847200824 33.851041491715286, -118.09103000042023 33.851041491715286, -118.00119847200824 33.77656094206829, -118.09103000042023 33.77656094206829, -118.00119847200824 33.851041491715286))",-118.04611423621424,33.81380121689179
"POLYGON ((-118.00119847200824 33.88828176653878, -118.09103000042023 33.88828176653878, -118.00119847200824 33.81380121689179, -118.09103000042023 33.81380121689179, -118.00119847200824 33.88828176653878))",-118.04611423621424,33.851041491715286
"POLYGON ((-118.00119847200824 33.92552204136228, -118.09103000042023 33.92552204136228, -118.00119847200824 33.851041491715286, -118.09103000042023 33.851041491715286, -118.00119847200824 33.92552204136228))",-118.04611423621424,33.88828176653878
"POLYGON ((-118.00119847200824 33.962762316185774, -118.09103000042023 33.962762316185774, -118.00119847200824 33.88828176653878, -118.09103000042023 33.88828176653878, -118.00119847200824 33.962762316185774))",-118.04611423621424,33.92552204136228
"POLYGON ((-118.00119847200824 34.00000259100927, -118.09103000042023 34.00000259100927, -118.00119847200824 33.92552204136228, -118.09103000042023 33.92552204136228, -118.00119847200824 34.00000259100927))",-118.04611423621424,33.962762316185774
"POLYGON ((-118.00119847200824 34.037242865832766, -118.09103000042023 34.037242865832766, -118.00119847200824 33.962762316185774, -118.09103000042023 33.962762316185774, -118.00119847200824 34.037242865832766))",-118.04611423621424,34.00000259100927
"POLYGON ((-118.00119847200824 34.07448314065626, -118.09103000042023 34.07448314065626, -118.00119847200824 34.00000259100927, -118.09103000042023 34.00000259100927, -118.00119847200824 34.07448314065626))",-118.04611423621424,34.037242865832766
"POLYGON ((-118.00119847200824 34.11172341547976, -118.09103000042023 34.11172341547976, -118.00119847200824 34.037242865832766, -118.09103000042023 34.037242865832766, -118.00119847200824 34.11172341547976))",-118.04611423621424,34.07448314065626
"POLYGON ((-118.00119847200824 34.148963690303255, -118.09103000042023 34.148963690303255, -118.00119847200824 34.07448314065626, -118.09103000042023 34.07448314065626, -118.00119847200824 34.148963690303255))",-118.04611423621424,34.11172341547975
"POLYGON ((-118.00119847200824 34.18620396512675, -118.09103000042023 34.18620396512675, -118.00119847200824 34.11172341547976, -118.09103000042023 34.11172341547976, -118.00119847200824 34.18620396512675))",-118.04611423621424,34.14896369030325
"POLYGON ((-118.00119847200824 34.22344423995025, -118.09103000042023 34.22344423995025, -118.00119847200824 34.148963690303255, -118.09103000042023 34.148963690303255, -118.00119847200824 34.22344423995025))",-118.04611423621424,34.18620396512675
"POLYGON ((-117.95628270780225 33.7020803924213, -118.04611423621424 33.7020803924213, -117.95628270780225 33.62759984277431, -118.04611423621424 33.62759984277431, -117.95628270780225 33.7020803924213))",-118.00119847200824,33.664840117597805
"POLYGON ((-117.95628270780225 33.7393206672448, -118.04611423621424 33.7393206672448, -117.95628270780225 33.664840117597805, -118.04611423621424 33.664840117597805, -117.95628270780225 33.7393206672448))",-118.00119847200824,33.702080392421294
"POLYGON ((-117.95628270780225 33.77656094206829, -118.04611423621424 33.77656094206829, -117.95628270780225 33.7020803924213, -118.04611423621424 33.7020803924213, -117.95628270780225 33.77656094206829))",-118.00119847200824,33.7393206672448
"POLYGON ((-117.95628270780225 33.81380121689179, -118.04611423621424 33.81380121689179, -117.95628270780225 33.7393206672448, -118.04611423621424 33.7393206672448, -117.95628270780225 33.81380121689179))",-118.00119847200824,33.77656094206829
"POLYGON ((-117.95628270780225 33.851041491715286, -118.04611423621424 33.851041491715286, -117.95628270780225 33.77656094206829, -118.04611423621424 33.77656094206829, -117.95628270780225 33.851041491715286))",-118.00119847200824,33.81380121689179
"POLYGON ((-117.95628270780225 33.88828176653878, -118.04611423621424 33.88828176653878, -117.95628270780225 33.81380121689179, -118.04611423621424 33.81380121689179, -117.95628270780225 33.88828176653878))",-118.00119847200824,33.851041491715286
"POLYGON ((-117.95628270780225 33.92552204136228, -118.04611423621424 33.92552204136228, -117.95628270780225 33.851041491715286, -118.04611423621424 33.851041491715286, -117.95628270780225 33.92552204136228))",-118.00119847200824,33.88828176653878
"POLYGON ((-117.95628270780225 33.962762316185774, -118.04611423621424 33.962762316185774, -117.95628270780225 33.88828176653878, -118.04611423621424 33.88828176653878, -117.95628270780225 33.962762316185774))",-118.00119847200824,33.92552204136228
"POLYGON ((-117.95628270780225 34.00000259100927, -118.04611423621424 34.00000259100927, -117.95628270780225 33.92552204136228, -118.04611423621424 33.92552204136228, -117.95628270780225 34.00000259100927))",-118.00119847200824,33.962762316185774
"POLYGON ((-117.95628270780225 34.037242865832766, -118.04611423621424 34.037242865832766, -117.95628270780225 33.962762316185774, -118.04611423621424 33.962762316185774, -117.95628270780225 34.037242865832766))",-118.00119847200824,34.00000259100927
"POLYGON ((-117.95628270780225 34.07448314065626, -118.04611423621424 34.07448314065626, -117.95628270780225 34.00000259100927, -118.04611423621424 34.00000259100927, -117.95628270780225 34.07448314065626))",-118.00119847200824,34.037242865832766
"POLYGON ((-117.95628270780225 34.11172341547976, -118.04611423621424 34.11172341547976, -117.95628270780225 34.037242865832766, -118.04611423621424 34.037242865832766, -117.95628270780225 34.11172341547976))",-118.00119847200824,34.07448314065626
"POLYGON ((-117.95628270780225 34.148963690303255, -118.04611423621424 34.148963690303255, -117.95628270780225 34.07448314065626, -118.04611423621424 34.07448314065626, -117.95628270780225 34.148963690303255))",-118.00119847200824,34.11172341547975
"POLYGON ((-117.95628270780225 34.18620396512675, -118.04611423621424 34.18620396512675, -117.95628270780225 34.11172341547976, -118.04611423621424 34.11172341547976, -117.95628270780225 34.18620396512675))",-118.00119847200824,34.14896369030325
"POLYGON ((-117.95628270780225 34.22344423995025, -118.04611423621424 34.22344423995025, -117.95628270780225 34.148963690303255, -118.04611423621424 34.148963690303255, -117.95628270780225 34.22344423995025))",-118.00119847200824,34.18620396512675
"POLYGON ((-117.91136694359625 33.7020803924213, -118.00119847200824 33.7020803924213, -117.91136694359625 33.62759984277431, -118.00119847200824 33.62759984277431, -117.91136694359625 33.7020803924213))",-117.95628270780223,33.664840117597805
"POLYGON ((-117.91136694359625 33.7393206672448, -118.00119847200824 33.7393206672448, -117.91136694359625 33.664840117597805, -118.00119847200824 33.664840117597805, -117.91136694359625 33.7393206672448))",-117.95628270780223,33.702080392421294
"POLYGON ((-117.91136694359625 33.77656094206829, -118.00119847200824 33.77656094206829, -117.91136694359625 33.7020803924213, -118.00119847200824 33.7020803924213, -117.91136694359625 33.77656094206829))",-117.95628270780223,33.7393206672448
"POLYGON ((-117.91136694359625 33.81380121689179, -118.00119847200824 33.81380121689179, -117.91136694359625 33.7393206672448, -118.00119847200824 33.7393206672448, -117.91136694359625 33.81380121689179))",-117.95628270780223,33.77656094206829
"POLYGON ((-117.91136694359625 33.851041491715286, -118.00119847200824 33.851041491715286, -117.91136694359625 33.77656094206829, -118.00119847200824 33.77656094206829, -117.91136694359625 33.851041491715286))",-117.95628270780223,33.81380121689179
"POLYGON ((-117.91136694359625 33.88828176653878, -118.00119847200824 33.88828176653878, -117.91136694359625 33.81380121689179, -118.00119847200824 33.81380121689179, -117.91136694359625 33.88828176653878))",-117.95628270780223,33.851041491715286
"POLYGON ((-117.91136694359625 33.92552204136228, -118.00119847200824 33.92552204136228, -117.91136694359625 33.851041491715286, -118.00119847200824 33.851041491715286, -117.91136694359625 33.92552204136228))",-117.95628270780223,33.88828176653878
"POLYGON ((-117.91136694359625 33.962762316185774, -118.00119847200824 33.962762316185774, -117.91136694359625 33.88828176653878, -118.00119847200824 33.88828176653878, -117.91136694359625 33.962762316185774))",-117.95628270780223,33.92552204136228
"POLYGON ((-117.91136694359625 34.00000259100927, -118.00119847200824 34.00000259100927, -117.91136694359625 33.92552204136228, -118.00119847200824 33.92552204136228, -117.91136694359625 34.00000259100927))",-117.95628270780223,33.962762316185774
"POLYGON ((-117.91136694359625 34.037242865832766, -118.00119847200824 34.037242865832766, -117.91136694359625 33.962762316185774, -118.00119847200824 33.962762316185774, -117.91136694359625 34.037242865832766))",-117.95628270780223,34.00000259100927
"POLYGON ((-117.91136694359625 34.07448314065626, -118.00119847200824 34.07448314065626, -117.91136694359625 34.00000259100927, -118.00119847200824 34.00000259100927, -117.91136694359625 34.07448314065626))",-117.95628270780223,34.037242865832766
"POLYGON ((-117.91136694359625 34.11172341547976, -118.00119847200824 34.11172341547976, -117.91136694359625 34.037242865832766, -118.00119847200824 34.037242865832766, -117.91136694359625 34.11172341547976))",-117.95628270780223,34.07448314065626
"POLYGON ((-117.91136694359625 34.148963690303255, -118.00119847200824 34.148963690303255, -117.91136694359625 34.07448314065626, -118.00119847200824 34.07448314065626, -117.91136694359625 34.148963690303255))",-117.95628270780223,34.11172341547975
"POLYGON ((-117.91136694359625 34.18620396512675, -118.00119847200824 34.18620396512675, -117.91136694359625 34.11172341547976, -118.00119847200824 34.11172341547976, -117.91136694359625 34.18620396512675))",-117.95628270780223,34.14896369030325
"POLYGON ((-117.91136694359625 34.22344423995025, -118.00119847200824 34.22344423995025, -117.91136694359625 34.148963690303255, -118.00119847200824 34.148963690303255, -117.91136694359625 34.22344423995025))",-117.95628270780223,34.18620396512675
"POLYGON ((-117.86645117939025 33.7020803924213, -117.95628270780225 33.7020803924213, -117.86645117939025 33.62759984277431, -117.95628270780225 33.62759984277431, -117.86645117939025 33.7020803924213))",-117.91136694359626,33.664840117597805
"POLYGON ((-117.86645117939025 33.7393206672448, -117.95628270780225 33.7393206672448, -117.86645117939025 33.664840117597805, -117.95628270780225 33.664840117597805, -117.86645117939025 33.7393206672448))",-117.91136694359626,33.702080392421294
"POLYGON ((-117.86645117939025 33.77656094206829, -117.95628270780225 33.77656094206829, -117.86645117939025 33.7020803924213, -117.95628270780225 33.7020803924213, -117.86645117939025 33.77656094206829))",-117.91136694359626,33.7393206672448
"POLYGON ((-117.86645117939025 33.81380121689179, -117.95628270780225 33.81380121689179, -117.86645117939025 33.7393206672448, -117.95628270780225 33.7393206672448, -117.86645117939025 33.81380121689179))",-117.91136694359626,33.77656094206829
"POLYGON ((-117.86645117939025 33.851041491715286, -117.95628270780225 33.851041491715286, -117.86645117939025 33.77656094206829, -117.95628270780225 33.77656094206829, -117.86645117939025 33.851041491715286))",-117.91136694359626,33.81380121689179
"POLYGON ((-117.86645117939025 33.88828176653878, -117.95628270780225 33.88828176653878, -117.86645117939025 33.81380121689179, -117.95628270780225 33.81380121689179, -117.86645117939025 33.88828176653878))",-117.91136694359626,33.851041491715286
"POLYGON ((-117.86645117939025 33.92552204136228, -117.95628270780225 33.92552204136228, -117.86645117939025 33.851041491715286, -117.95628270780225 33.851041491715286, -117.86645117939025 33.92552204136228))",-117.91136694359626,33.88828176653878
"POLYGON ((-117.86645117939025 33.962762316185774, -117.95628270780225 33.962762316185774, -117.86645117939025 33.88828176653878, -117.95628270780225 33.88828176653878, -117.86645117939025 33.962762316185774))",-117.91136694359626,33.92552204136228
"POLYGON ((-117.86645117939025 34.00000259100927, -117.95628270780225 34.00000259100927, -117.86645117939025 33.92552204136228, -117.95628270780225 33.92552204136228, -117.86645117939025 34.00000259100927))",-117.91136694359626,33.962762316185774
"POLYGON ((-117.86645117939025 34.037242865832766, -117.95628270780225 34.037242865832766, -117.86645117939025 33.962762316185774, -117.95628270780225 33.962762316185774, -117.86645117939025 34.037242865832766))",-117.91136694359626,34.00000259100927
"POLYGON ((-117.86645117939025 34.07448314065626, -117.95628270780225 34.07448314065626, -117.86645117939025 34.00000259100927, -117.95628270780225 34.00000259100927, -117.86645117939025 34.07448314065626))",-117.91136694359626,34.037242865832766
"POLYGON ((-117.86645117939025 34.11172341547976, -117.95628270780225 34.11172341547976, -117.86645117939025 34.037242865832766, -117.95628270780225 34.037242865832766, -117.86645117939025 34.11172341547976))",-117.91136694359626,34.07448314065626
"POLYGON ((-117.86645117939025 34.148963690303255, -117.95628270780225 34.148963690303255, -117.86645117939025 34.07448314065626, -117.95628270780225 34.07448314065626, -117.86645117939025 34.148963690303255))",-117.91136694359626,34.11172341547975
"POLYGON ((-117.86645117939025 34.18620396512675, -117.95628270780225 34.18620396512675, -117.86645117939025 34.11172341547976, -117.95628270780225 34.11172341547976, -117.86645117939025 34.18620396512675))",-117.91136694359626,34.14896369030325
"POLYGON ((-117.86645117939025 34.22344423995025, -117.95628270780225 34.22344423995025, -117.86645117939025 34.148963690303255, -117.95628270780225 34.148963690303255, -117.86645117939025 34.22344423995025))",-117.91136694359626,34.18620396512675
"POLYGON ((-117.82153541518426 33.7020803924213, -117.91136694359625 33.7020803924213, -117.82153541518426 33.62759984277431, -117.91136694359625 33.62759984277431, -117.82153541518426 33.7020803924213))",-117.86645117939025,33.664840117597805
"POLYGON ((-117.82153541518426 33.7393206672448, -117.91136694359625 33.7393206672448, -117.82153541518426 33.664840117597805, -117.91136694359625 33.664840117597805, -117.82153541518426 33.7393206672448))",-117.86645117939025,33.702080392421294
"POLYGON ((-117.82153541518426 33.77656094206829, -117.91136694359625 33.77656094206829, -117.82153541518426 33.7020803924213, -117.91136694359625 33.7020803924213, -117.82153541518426 33.77656094206829))",-117.86645117939025,33.7393206672448
"POLYGON ((-117.82153541518426 33.81380121689179, -117.91136694359625 33.81380121689179, -117.82153541518426 33.7393206672448, -117.91136694359625 33.7393206672448, -117.82153541518426 33.81380121689179))",-117.86645117939025,33.77656094206829
"POLYGON ((-117.82153541518426 33.851041491715286, -117.91136694359625 33.851041491715286, -117.82153541518426 33.77656094206829, -117.91136694359625 33.77656094206829, -117.82153541518426 33.851041491715286))",-117.86645117939025,33.81380121689179
"POLYGON ((-117.82153541518426 33.88828176653878, -117.91136694359625 33.88828176653878, -117.82153541518426 33.81380121689179, -117.91136694359625 33.81380121689179, -117.82153541518426 33.88828176653878))",-117.86645117939025,33.851041491715286
"POLYGON ((-117.82153541518426 33.92552204136228, -117.91136694359625 33.92552204136228, -117.82153541518426 33.851041491715286, -117.91136694359625 33.851041491715286, -117.82153541518426 33.92552204136228))",-117.86645117939025,33.88828176653878
"POLYGON ((-117.82153541518426 33.962762316185774, -117.91136694359625 33.962762316185774, -117.82153541518426 33.88828176653878, -117.91136694359625 33.88828176653878, -117.82153541518426 33.962762316185774))",-117.86645117939025,33.92552204136228
"POLYGON ((-117.82153541518426 34.00000259100927, -117.91136694359625 34.00000259100927, -117.82153541518426 33.92552204136228, -117.91136694359625 33.92552204136228, -117.82153541518426 34.00000259100927))",-117.86645117939025,33.962762316185774
"POLYGON ((-117.82153541518426 34.037242865832766, -117.91136694359625 34.037242865832766, -117.82153541518426 33.962762316185774, -117.91136694359625 33.962762316185774, -117.82153541518426 34.037242865832766))",-117.86645117939025,34.00000259100927
"POLYGON ((-117.82153541518426 34.07448314065626, -117.91136694359625 34.07448314065626, -117.82153541518426 34.00000259100927, -117.91136694359625 34.00000259100927, -117.82153541518426 34.07448314065626))",-117.86645117939025,34.037242865832766
"POLYGON ((-117.82153541518426 34.11172341547976, -117.91136694359625 34.11172341547976, -117.82153541518426 34.037242865832766, -117.91136694359625 34.037242865832766, -117.82153541518426 34.11172341547976))",-117.86645117939025,34.07448314065626
"POLYGON ((-117.82153541518426 34.148963690303255, -117.91136694359625 34.148963690303255, -117.82153541518426 34.07448314065626, -117.91136694359625 34.07448314065626, -117.82153541518426 34.148963690303255))",-117.86645117939025,34.11172341547975
"POLYGON ((-117.82153541518426 34.18620396512675, -117.91136694359625 34.18620396512675, -117.82153541518426 34.11172341547976, -117.91136694359625 34.11172341547976, -117.82153541518426 34.18620396512675))",-117.86645117939025,34.14896369030325
"POLYGON ((-117.82153541518426 34.22344423995025, -117.91136694359625 34.22344423995025, -117.82153541518426 34.148963690303255, -117.91136694359625 34.148963690303255, -117.82153541518426 34.22344423995025))",-117.86645117939025,34.18620396512675
"POLYGON ((-117.77661965097826 33.7020803924213, -117.86645117939025 33.7020803924213, -117.77661965097826 33.62759984277431, -117.86645117939025 33.62759984277431, -117.77661965097826 33.7020803924213))",-117.82153541518424,33.664840117597805
"POLYGON ((-117.77661965097826 33.7393206672448, -117.86645117939025 33.7393206672448, -117.77661965097826 33.664840117597805, -117.86645117939025 33.664840117597805, -117.77661965097826 33.7393206672448))",-117.82153541518424,33.702080392421294
"POLYGON ((-117.77661965097826 33.77656094206829, -117.86645117939025 33.77656094206829, -117.77661965097826 33.7020803924213, -117.86645117939025 33.7020803924213, -117.77661965097826 33.77656094206829))",-117.82153541518424,33.7393206672448
"POLYGON ((-117.77661965097826 33.81380121689179, -117.86645117939025 33.81380121689179, -117.77661965097826 33.7393206672448, -117.86645117939025 33.7393206672448, -117.77661965097826 33.81380121689179))",-117.82153541518424,33.77656094206829
"POLYGON ((-117.77661965097826 33.851041491715286, -117.86645117939025 33.851041491715286, -117.77661965097826 33.77656094206829, -117.86645117939025 33.77656094206829, -117.77661965097826 33.851041491715286))",-117.82153541518424,33.81380121689179
"POLYGON ((-117.77661965097826 33.88828176653878, -117.86645117939025 33.88828176653878, -117.77661965097826 33.81380121689179, -117.86645117939025 33.81380121689179, -117.77661965097826 33.88828176653878))",-117.82153541518424,33.851041491715286
"POLYGON ((-117.77661965097826 33.92552204136228, -117.86645117939025 33.92552204136228, -117.77661965097826 33.851041491715286, -117.86645117939025 33.851041491715286, -117.77661965097826 33.92552204136228))",-117.82153541518424,33.88828176653878
"POLYGON ((-117.77661965097826 33.962762316185774, -117.86645117939025 33.962762316185774, -117.77661965097826 33.88828176653878, -117.86645117939025 33.88828176653878, -117.77661965097826 33.962762316185774))",-117.82153541518424,33.92552204136228
"POLYGON ((-117.77661965097826 34.00000259100927, -117.86645117939025 34.00000259100927, -117.77661965097826 33.92552204136228, -117.86645117939025 33.92552204136228, -117.77661965097826 34.00000259100927))",-117.82153541518424,33.962762316185774
"POLYGON ((-117.77661965097826 34.037242865832766, -117.86645117939025 34.037242865832766, -117.77661965097826 33.962762316185774, -117.86645117939025 33.962762316185774, -117.77661965097826 34.037242865832766))",-117.82153541518424,34.00000259100927
